297.0,0.039,69.1
278.0,0.036000000000000004,68.5
295.0,0.036000000000000004,68.9
295.0,0.038,68.3
358.0,0.047,68.6
370.0,0.048,69.4
388.0,0.052000000000000005,69.0
391.0,0.053,68.7
393.0,0.054000000000000006,68.3
378.0,0.051,68.0
373.0,0.05,68.3
371.0,0.05,68.5
354.0,0.047,68.6
363.0,0.049,68.2
327.0,0.042,68.6
350.0,0.047,68.2
339.0,0.044000000000000004,68.4
370.0,0.048,69.1
348.0,0.047,67.8
336.0,0.045,67.5
337.0,0.043,68.3
335.0,0.049,64.1
338.0,0.043,67.0
324.0,0.047,63.9
334.0,0.045,65.7
333.0,0.043,67.7
329.0,0.043,67.8
337.0,0.044000000000000004,67.7
295.0,0.038,68.5
306.0,0.039,68.4
298.0,0.038,68.5
292.0,0.037000000000000005,68.5
310.0,0.039,69.2
273.0,0.034,69.4
298.0,0.038,69.1
292.0,0.039,68.3
278.0,0.035,69.0
302.0,0.039,69.1
282.0,0.036000000000000004,69.2
298.0,0.039,68.9
262.0,0.032,69.5
277.0,0.035,69.3
261.0,0.032,69.4
295.0,0.04,68.0
270.0,0.033,68.8
288.0,0.037000000000000005,68.2
265.0,0.033,69.0
281.0,0.035,69.4
251.0,0.03,69.7
265.0,0.032,69.7
262.0,0.033,69.3
278.0,0.036000000000000004,68.9
270.0,0.034,69.0
278.0,0.035,69.1
279.0,0.036000000000000004,68.4
262.0,0.032,69.0
282.0,0.04,65.3
284.0,0.036000000000000004,67.1
268.0,0.033,68.4
282.0,0.035,69.0
288.0,0.038,67.6
292.0,0.038,67.4
284.0,0.036000000000000004,68.4
295.0,0.037000000000000005,68.9
288.0,0.036000000000000004,69.4
294.0,0.037000000000000005,69.4
302.0,0.04,68.9
288.0,0.037000000000000005,68.8
290.0,0.037000000000000005,68.8
290.0,0.038,68.3
304.0,0.04,68.9
302.0,0.038,69.5
279.0,0.036000000000000004,69.1
319.0,0.04,69.8
301.0,0.039,69.4
318.0,0.040999999999999995,69.5
338.0,0.045,69.7
292.0,0.039,68.6
323.0,0.043,68.8
312.0,0.040999999999999995,69.1
344.0,0.044000000000000004,70.2
316.0,0.040999999999999995,70.0
330.0,0.043,69.8
325.0,0.043,69.5
336.0,0.043,70.2
332.0,0.043,69.9
330.0,0.043,69.2
373.0,0.05,69.9
358.0,0.048,69.6
370.0,0.049,69.7
370.0,0.05,69.8
350.0,0.046,70.3
352.0,0.046,70.2
381.0,0.051,70.2
379.0,0.051,70.6
390.0,0.054000000000000006,69.3
373.0,0.06,64.2
358.0,0.051,64.6
376.0,0.049,68.2
401.0,0.053,70.2
405.0,0.055,70.4
378.0,0.05,70.9
394.0,0.053,70.4
416.0,0.057,70.7
388.0,0.051,71.1
396.0,0.055,69.2
423.0,0.057,70.5
408.0,0.055,70.7
401.0,0.054000000000000006,70.5
405.0,0.055999999999999994,69.3
405.0,0.055999999999999994,68.9
461.0,0.066,68.1
415.0,0.057,69.0
424.0,0.06,68.1
432.0,0.06,69.1
441.0,0.061,69.8
452.0,0.064,68.8
